date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2024-10-04 06:30:00-07:00,2694.6,2695.1,2691.6,2694.2,45.0,2693.8,26,202502,202410
2024-10-04 06:35:00-07:00,2692.0,2695.0,2692.0,2695.0,3.0,2693.17,3,202502,202410
2024-10-04 06:40:00-07:00,2695.8,2695.8,2693.0,2693.0,9.0,2694.44,9,202502,202410
2024-10-04 06:45:00-07:00,2695.0,2695.0,2692.3,2692.3,17.0,2694.84,8,202502,202410
2024-10-04 06:50:00-07:00,2691.8,2698.0,2691.2,2697.5,12.0,2693.73,12,202502,202410
2024-10-04 06:55:00-07:00,2695.4,2695.4,2695.4,2695.4,1.0,2695.4,1,202502,202410
2024-10-04 07:00:00-07:00,2695.4,2695.6,2692.1,2692.1,23.0,2693.88,19,202502,202410
2024-10-04 07:05:00-07:00,2692.5,2696.0,2692.5,2693.0,5.0,2693.3,5,202502,202410
2024-10-04 07:10:00-07:00,2693.6,2693.6,2693.0,2693.4,16.0,2693.39,16,202502,202410
2024-10-04 07:15:00-07:00,2692.0,2694.5,2692.0,2694.5,12.0,2693.88,8,202502,202410
2024-10-04 07:20:00-07:00,2694.2,2694.2,2689.5,2689.6,27.0,2691.36,13,202502,202410
2024-10-04 07:25:00-07:00,2689.6,2689.6,2689.6,2689.6,0.0,2689.6,0,202502,202410
2024-10-04 07:30:00-07:00,2693.2,2694.4,2691.6,2692.6,32.0,2692.61,32,202502,202410
2024-10-04 07:35:00-07:00,2692.6,2693.6,2692.5,2693.5,7.0,2693.03,7,202502,202410
2024-10-04 07:40:00-07:00,2694.6,2698.3,2694.6,2698.3,14.0,2696.51,14,202502,202410
2024-10-04 07:45:00-07:00,2698.5,2698.8,2697.0,2697.0,34.0,2697.55,19,202502,202410
2024-10-04 07:50:00-07:00,2698.8,2702.4,2698.8,2701.9,25.0,2700.13,16,202502,202410
2024-10-04 07:55:00-07:00,2703.2,2703.6,2701.1,2701.4,17.0,2702.54,16,202502,202410
2024-10-04 08:00:00-07:00,2701.7,2706.8,2701.7,2706.1,44.0,2704.95,27,202502,202410
2024-10-04 08:05:00-07:00,2707.8,2710.0,2707.3,2710.0,29.0,2708.68,26,202502,202410
2024-10-04 08:10:00-07:00,2710.8,2713.1,2709.5,2709.5,18.0,2711.39,17,202502,202410
2024-10-04 08:15:00-07:00,2709.8,2713.0,2707.6,2708.8,26.0,2710.07,25,202502,202410
2024-10-04 08:20:00-07:00,2706.7,2706.7,2704.2,2704.4,18.0,2704.98,17,202502,202410
