date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2023-05-23 17:00:00-07:00,103.075,103.075,103.055,103.055,3.0,103.0615,3,202309,202305
2023-05-23 17:05:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:10:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:15:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:20:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:25:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:30:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:35:00-07:00,103.055,103.055,103.055,103.055,0.0,103.055,0,202309,202305
2023-05-23 17:40:00-07:00,103.015,103.015,103.015,103.015,1.0,103.015,1,202309,202305
2023-05-23 17:45:00-07:00,103.015,103.015,103.015,103.015,0.0,103.015,0,202309,202305
2023-05-23 17:50:00-07:00,103.015,103.015,103.015,103.015,0.0,103.015,0,202309,202305
2023-05-23 17:55:00-07:00,103.015,103.015,103.015,103.015,0.0,103.015,0,202309,202305
2023-05-23 18:00:00-07:00,103.01,103.01,103.0,103.0,2.0,103.005,2,202309,202305
2023-05-23 18:05:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:10:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:15:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:20:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:25:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:30:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:35:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:40:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:45:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:50:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 18:55:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:00:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:05:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:10:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:15:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:20:00-07:00,103.0,103.0,103.0,103.0,0.0,103.0,0,202309,202305
2023-05-23 19:25:00-07:00,102.995,102.995,102.995,102.995,2.0,102.995,2,202309,202305
2023-05-23 19:30:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 19:35:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 19:40:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 19:45:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 19:50:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 19:55:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:00:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:05:00-07:00,103.025,103.025,103.025,103.025,1.0,103.025,1,202309,202305
2023-05-23 20:10:00-07:00,102.995,102.995,102.995,102.995,4.0,102.995,4,202309,202305
2023-05-23 20:15:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:20:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:25:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:30:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:35:00-07:00,102.995,102.995,102.995,102.995,0.0,102.995,0,202309,202305
2023-05-23 20:40:00-07:00,102.965,102.98,102.965,102.98,15.0,102.9735,7,202309,202305
2023-05-23 20:45:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 20:50:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 20:55:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:00:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:05:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:10:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:15:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:20:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:25:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:30:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:35:00-07:00,102.98,102.98,102.98,102.98,0.0,102.98,0,202309,202305
2023-05-23 21:40:00-07:00,102.965,102.965,102.96,102.96,2.0,102.9625,2,202309,202305
2023-05-23 21:45:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 21:50:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 21:55:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 22:00:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 22:05:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 22:10:00-07:00,102.96,102.96,102.96,102.96,0.0,102.96,0,202309,202305
2023-05-23 22:15:00-07:00,102.94,102.94,102.94,102.94,1.0,102.94,1,202309,202305
2023-05-23 22:20:00-07:00,102.94,102.94,102.94,102.94,0.0,102.94,0,202309,202305
2023-05-23 22:25:00-07:00,102.94,102.94,102.94,102.94,0.0,102.94,0,202309,202305
2023-05-23 22:30:00-07:00,102.94,102.94,102.94,102.94,0.0,102.94,0,202309,202305
2023-05-23 22:35:00-07:00,102.95,102.95,102.95,102.95,2.0,102.95,2,202309,202305
2023-05-23 22:40:00-07:00,102.95,102.95,102.95,102.95,1.0,102.95,1,202309,202305
2023-05-23 22:45:00-07:00,102.935,102.935,102.935,102.935,5.0,102.935,2,202309,202305
2023-05-23 22:50:00-07:00,102.91,102.935,102.91,102.935,2.0,102.9225,2,202309,202305
2023-05-23 22:55:00-07:00,102.935,102.935,102.935,102.935,0.0,102.935,0,202309,202305
