date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2024-05-29 06:30:00-07:00,80.13,80.16,80.01,80.02,1770.0,80.082,941,202407,202405
2024-05-29 06:35:00-07:00,80.02,80.04,79.91,79.98,2365.0,79.983,1176,202407,202405
2024-05-29 06:40:00-07:00,79.99,79.99,79.81,79.83,3197.0,79.877,1408,202407,202405
2024-05-29 06:45:00-07:00,79.84,79.9,79.6,79.7,4679.0,79.726,2073,202407,202405
2024-05-29 06:50:00-07:00,79.7,79.82,79.66,79.75,1931.0,79.737,1015,202407,202405
2024-05-29 06:55:00-07:00,79.74,79.79,79.65,79.75,1935.0,79.708,996,202407,202405
2024-05-29 07:00:00-07:00,79.75,80.02,79.69,79.89,6983.0,79.88,2567,202407,202405
2024-05-29 07:05:00-07:00,79.89,79.9,79.75,79.84,1357.0,79.827,749,202407,202405
2024-05-29 07:10:00-07:00,79.85,79.88,79.76,79.79,791.0,79.822,511,202407,202405
2024-05-29 07:15:00-07:00,79.78,79.84,79.67,79.69,1495.0,79.743,831,202407,202405
2024-05-29 07:20:00-07:00,79.68,79.76,79.66,79.73,1376.0,79.713,804,202407,202405
2024-05-29 07:25:00-07:00,79.73,79.78,79.63,79.65,1774.0,79.695,934,202407,202405
2024-05-29 07:30:00-07:00,79.65,79.67,79.52,79.63,4016.0,79.571,1675,202407,202405
2024-05-29 07:35:00-07:00,79.62,79.8,79.6,79.8,1959.0,79.716,1115,202407,202405
2024-05-29 07:40:00-07:00,79.8,79.87,79.59,79.64,1799.0,79.733,980,202407,202405
2024-05-29 07:45:00-07:00,79.63,79.65,79.53,79.54,1597.0,79.582,815,202407,202405
2024-05-29 07:50:00-07:00,79.53,79.63,79.51,79.52,1638.0,79.56,917,202407,202405
2024-05-29 07:55:00-07:00,79.52,79.57,79.3,79.51,4166.0,79.444,1968,202407,202405
2024-05-29 08:00:00-07:00,79.51,79.52,79.37,79.42,1471.0,79.435,758,202407,202405
2024-05-29 08:05:00-07:00,79.41,79.5,79.33,79.5,2325.0,79.398,1058,202407,202405
2024-05-29 08:10:00-07:00,79.49,79.59,79.45,79.59,1671.0,79.525,845,202407,202405
2024-05-29 08:15:00-07:00,79.6,79.72,79.57,79.65,1915.0,79.648,976,202407,202405
2024-05-29 08:20:00-07:00,79.66,79.68,79.44,79.45,1254.0,79.56,725,202407,202405
2024-05-29 08:25:00-07:00,79.44,79.55,79.38,79.4,2142.0,79.463,1173,202407,202405
2024-05-29 08:30:00-07:00,79.41,79.47,79.34,79.41,1596.0,79.411,958,202407,202405
2024-05-29 08:35:00-07:00,79.41,79.45,79.3,79.31,1193.0,79.349,718,202407,202405
2024-05-29 08:40:00-07:00,79.32,79.35,79.25,79.29,1272.0,79.298,675,202407,202405
2024-05-29 08:45:00-07:00,79.28,79.29,79.18,79.24,1889.0,79.225,905,202407,202405
2024-05-29 08:50:00-07:00,79.23,79.28,79.16,79.21,1297.0,79.209,649,202407,202405
2024-05-29 08:55:00-07:00,79.22,79.31,79.22,79.26,1275.0,79.267,701,202407,202405
2024-05-29 09:00:00-07:00,79.25,79.34,79.23,79.31,1131.0,79.283,573,202407,202405
2024-05-29 09:05:00-07:00,79.3,79.33,79.25,79.28,991.0,79.291,455,202407,202405
2024-05-29 09:10:00-07:00,79.28,79.31,79.23,79.26,684.0,79.273,365,202407,202405
2024-05-29 09:15:00-07:00,79.25,79.28,79.21,79.27,670.0,79.242,392,202407,202405
2024-05-29 09:20:00-07:00,79.28,79.39,79.28,79.33,1109.0,79.343,541,202407,202405
2024-05-29 09:25:00-07:00,79.32,79.35,79.26,79.27,643.0,79.306,354,202407,202405
2024-05-29 09:30:00-07:00,79.27,79.3,79.22,79.29,584.0,79.265,330,202407,202405
2024-05-29 09:35:00-07:00,79.28,79.3,79.21,79.22,587.0,79.24,315,202407,202405
2024-05-29 09:40:00-07:00,79.22,79.23,79.14,79.19,945.0,79.186,435,202407,202405
2024-05-29 09:45:00-07:00,79.18,79.34,79.18,79.27,825.0,79.26,452,202407,202405
2024-05-29 09:50:00-07:00,79.27,79.31,79.22,79.22,597.0,79.273,292,202407,202405
2024-05-29 09:55:00-07:00,79.22,79.27,79.22,79.23,611.0,79.238,300,202407,202405
2024-05-29 10:00:00-07:00,79.23,79.3,79.22,79.27,596.0,79.269,303,202407,202405
2024-05-29 10:05:00-07:00,79.28,79.31,79.23,79.25,709.0,79.28,340,202407,202405
2024-05-29 10:10:00-07:00,79.24,79.28,79.23,79.28,432.0,79.251,240,202407,202405
2024-05-29 10:15:00-07:00,79.27,79.3,79.21,79.28,412.0,79.251,216,202407,202405
2024-05-29 10:20:00-07:00,79.28,79.29,79.24,79.25,367.0,79.255,195,202407,202405
2024-05-29 10:25:00-07:00,79.25,79.27,79.22,79.23,455.0,79.243,240,202407,202405
2024-05-29 10:30:00-07:00,79.23,79.29,79.22,79.27,573.0,79.261,314,202407,202405
2024-05-29 10:35:00-07:00,79.27,79.34,79.25,79.34,694.0,79.298,343,202407,202405
2024-05-29 10:40:00-07:00,79.34,79.37,79.31,79.33,693.0,79.342,371,202407,202405
2024-05-29 10:45:00-07:00,79.33,79.43,79.31,79.4,1680.0,79.388,887,202407,202405
2024-05-29 10:50:00-07:00,79.39,79.41,79.32,79.34,710.0,79.353,367,202407,202405
2024-05-29 10:55:00-07:00,79.34,79.4,79.33,79.35,835.0,79.362,374,202407,202405
2024-05-29 11:00:00-07:00,79.36,79.43,79.35,79.38,1163.0,79.391,509,202407,202405
2024-05-29 11:05:00-07:00,79.37,79.38,79.3,79.36,815.0,79.353,442,202407,202405
2024-05-29 11:10:00-07:00,79.35,79.35,79.29,79.32,785.0,79.316,416,202407,202405
2024-05-29 11:15:00-07:00,79.31,79.44,79.29,79.41,1681.0,79.351,968,202407,202405
2024-05-29 11:20:00-07:00,79.41,79.41,79.27,79.29,1666.0,79.335,813,202407,202405
