date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2023-05-24 06:30:00-07:00,74.36,74.42,74.26,74.39,2442.0,74.355,1215,202307,202305
2023-05-24 06:35:00-07:00,74.39,74.54,74.31,74.5,3537.0,74.441,1455,202307,202305
2023-05-24 06:40:00-07:00,74.51,74.53,74.24,74.36,3377.0,74.361,1580,202307,202305
2023-05-24 06:45:00-07:00,74.37,74.4,74.25,74.28,2119.0,74.334,969,202307,202305
2023-05-24 06:50:00-07:00,74.28,74.34,74.16,74.17,1900.0,74.246,898,202307,202305
2023-05-24 06:55:00-07:00,74.17,74.23,74.14,74.14,1382.0,74.18,752,202307,202305
2023-05-24 07:00:00-07:00,74.14,74.24,74.03,74.07,1845.0,74.152,992,202307,202305
2023-05-24 07:05:00-07:00,74.07,74.21,73.99,74.13,2574.0,74.096,1275,202307,202305
2023-05-24 07:10:00-07:00,74.13,74.19,74.05,74.11,1363.0,74.1,851,202307,202305
2023-05-24 07:15:00-07:00,74.12,74.3,74.12,74.19,1822.0,74.222,945,202307,202305
2023-05-24 07:20:00-07:00,74.19,74.23,74.0,74.06,2425.0,74.092,1093,202307,202305
2023-05-24 07:25:00-07:00,74.07,74.12,73.93,73.97,1994.0,74.026,947,202307,202305
2023-05-24 07:30:00-07:00,73.96,74.61,73.89,74.56,13068.0,74.457,5969,202307,202305
2023-05-24 07:35:00-07:00,74.57,74.73,74.49,74.64,6889.0,74.631,3076,202307,202305
2023-05-24 07:40:00-07:00,74.64,74.68,74.39,74.42,4147.0,74.562,1906,202307,202305
2023-05-24 07:45:00-07:00,74.41,74.45,74.26,74.39,2970.0,74.37,1357,202307,202305
2023-05-24 07:50:00-07:00,74.39,74.48,74.3,74.44,1512.0,74.407,848,202307,202305
2023-05-24 07:55:00-07:00,74.44,74.69,74.44,74.53,3216.0,74.575,1422,202307,202305
2023-05-24 08:00:00-07:00,74.52,74.6,74.41,74.52,1657.0,74.501,855,202307,202305
2023-05-24 08:05:00-07:00,74.52,74.53,74.34,74.41,2138.0,74.397,1007,202307,202305
2023-05-24 08:10:00-07:00,74.42,74.43,74.25,74.25,1942.0,74.336,954,202307,202305
2023-05-24 08:15:00-07:00,74.26,74.3,74.15,74.27,2701.0,74.22,1197,202307,202305
2023-05-24 08:20:00-07:00,74.28,74.37,74.17,74.34,2521.0,74.281,1212,202307,202305
2023-05-24 08:25:00-07:00,74.34,74.36,74.15,74.22,2695.0,74.281,1298,202307,202305
2023-05-24 08:30:00-07:00,74.23,74.33,74.19,74.25,1801.0,74.276,972,202307,202305
2023-05-24 08:35:00-07:00,74.26,74.29,74.16,74.27,1651.0,74.222,721,202307,202305
2023-05-24 08:40:00-07:00,74.28,74.35,74.15,74.18,1964.0,74.272,912,202307,202305
2023-05-24 08:45:00-07:00,74.18,74.24,74.13,74.19,1408.0,74.188,696,202307,202305
2023-05-24 08:50:00-07:00,74.18,74.26,74.13,74.2,1408.0,74.185,629,202307,202305
2023-05-24 08:55:00-07:00,74.2,74.4,74.16,74.4,1648.0,74.286,695,202307,202305
2023-05-24 09:00:00-07:00,74.38,74.61,74.35,74.59,2813.0,74.474,1163,202307,202305
2023-05-24 09:05:00-07:00,74.6,74.64,74.48,74.56,2454.0,74.566,991,202307,202305
2023-05-24 09:10:00-07:00,74.57,74.62,74.39,74.41,1937.0,74.499,885,202307,202305
2023-05-24 09:15:00-07:00,74.4,74.41,74.21,74.26,2295.0,74.286,1088,202307,202305
2023-05-24 09:20:00-07:00,74.25,74.29,73.95,73.95,2956.0,74.121,1266,202307,202305
2023-05-24 09:25:00-07:00,73.95,74.01,73.83,73.84,2764.0,73.897,1251,202307,202305
2023-05-24 09:30:00-07:00,73.83,73.84,73.28,73.53,9357.0,73.523,3739,202307,202305
2023-05-24 09:35:00-07:00,73.54,73.61,73.35,73.42,2658.0,73.474,1298,202307,202305
2023-05-24 09:40:00-07:00,73.42,73.45,73.29,73.35,2583.0,73.359,1200,202307,202305
2023-05-24 09:45:00-07:00,73.36,73.43,73.17,73.21,3621.0,73.263,1480,202307,202305
2023-05-24 09:50:00-07:00,73.22,73.51,73.13,73.49,3425.0,73.344,1326,202307,202305
2023-05-24 09:55:00-07:00,73.49,73.61,73.45,73.6,2465.0,73.541,1040,202307,202305
2023-05-24 10:00:00-07:00,73.59,73.68,73.44,73.46,1862.0,73.544,1014,202307,202305
2023-05-24 10:05:00-07:00,73.46,73.5,73.4,73.48,1406.0,73.446,752,202307,202305
2023-05-24 10:10:00-07:00,73.49,73.54,73.31,73.31,1523.0,73.403,753,202307,202305
2023-05-24 10:15:00-07:00,73.31,73.51,73.24,73.42,2246.0,73.379,1070,202307,202305
2023-05-24 10:20:00-07:00,73.42,73.58,73.38,73.4,1662.0,73.477,747,202307,202305
2023-05-24 10:25:00-07:00,73.4,73.48,73.31,73.41,1560.0,73.399,795,202307,202305
2023-05-24 10:30:00-07:00,73.41,73.62,73.4,73.6,1226.0,73.534,667,202307,202305
2023-05-24 10:35:00-07:00,73.6,73.7,73.56,73.66,1467.0,73.648,671,202307,202305
2023-05-24 10:40:00-07:00,73.67,73.77,73.65,73.74,2111.0,73.704,896,202307,202305
2023-05-24 10:45:00-07:00,73.75,73.84,73.71,73.81,1607.0,73.773,749,202307,202305
2023-05-24 10:50:00-07:00,73.81,73.86,73.77,73.81,1221.0,73.818,513,202307,202305
2023-05-24 10:55:00-07:00,73.81,73.87,73.77,73.82,984.0,73.828,511,202307,202305
2023-05-24 11:00:00-07:00,73.82,73.87,73.75,73.8,1470.0,73.807,713,202307,202305
2023-05-24 11:05:00-07:00,73.81,73.91,73.8,73.83,1391.0,73.852,666,202307,202305
2023-05-24 11:10:00-07:00,73.82,73.9,73.73,73.84,2247.0,73.815,1025,202307,202305
2023-05-24 11:15:00-07:00,73.84,74.07,73.8,74.06,2001.0,73.923,943,202307,202305
2023-05-24 11:20:00-07:00,74.06,74.22,74.0,74.19,3875.0,74.125,1531,202307,202305
2023-05-24 11:25:00-07:00,74.19,74.39,74.15,74.36,7140.0,74.299,2978,202307,202305
2023-05-24 11:30:00-07:00,74.36,74.41,74.24,74.26,3678.0,74.332,1234,202307,202305
2023-05-24 11:35:00-07:00,74.27,74.27,74.1,74.13,2815.0,74.157,969,202307,202305
2023-05-24 11:40:00-07:00,74.14,74.18,74.06,74.09,2139.0,74.113,820,202307,202305
2023-05-24 11:45:00-07:00,74.1,74.12,73.94,73.95,2815.0,74.038,922,202307,202305
2023-05-24 11:50:00-07:00,73.95,73.96,73.8,73.86,2868.0,73.889,1021,202307,202305
2023-05-24 11:55:00-07:00,73.85,73.87,73.64,73.68,2781.0,73.738,1085,202307,202305
2023-05-24 12:00:00-07:00,73.68,73.69,73.55,73.61,2554.0,73.629,950,202307,202305
2023-05-24 12:05:00-07:00,73.61,73.68,73.53,73.56,2883.0,73.607,1054,202307,202305
2023-05-24 12:10:00-07:00,73.56,73.67,73.55,73.6,2361.0,73.603,904,202307,202305
2023-05-24 12:15:00-07:00,73.6,73.7,73.59,73.68,2338.0,73.658,1005,202307,202305
2023-05-24 12:20:00-07:00,73.69,73.88,73.65,73.86,2957.0,73.746,1035,202307,202305
2023-05-24 12:25:00-07:00,73.87,73.91,73.78,73.8,2424.0,73.836,840,202307,202305
