date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2023-08-04 06:30:00-07:00,3.851,3.854,3.8495,3.852,593.0,3.85145,341,202309,202308
2023-08-04 06:35:00-07:00,3.852,3.854,3.85,3.8505,579.0,3.85175,365,202309,202308
2023-08-04 06:40:00-07:00,3.851,3.857,3.85,3.8565,396.0,3.8536,221,202309,202308
2023-08-04 06:45:00-07:00,3.8565,3.8585,3.853,3.858,505.0,3.8553,281,202309,202308
2023-08-04 06:50:00-07:00,3.858,3.859,3.852,3.852,388.0,3.8553,231,202309,202308
2023-08-04 06:55:00-07:00,3.8515,3.8535,3.849,3.8505,430.0,3.85135,232,202309,202308
2023-08-04 07:00:00-07:00,3.85,3.851,3.8465,3.848,487.0,3.8484,275,202309,202308
2023-08-04 07:05:00-07:00,3.8475,3.8495,3.845,3.8475,445.0,3.8468,248,202309,202308
2023-08-04 07:10:00-07:00,3.8475,3.855,3.8475,3.8515,287.0,3.8514,183,202309,202308
2023-08-04 07:15:00-07:00,3.8515,3.857,3.8515,3.8565,246.0,3.85435,158,202309,202308
2023-08-04 07:20:00-07:00,3.857,3.8575,3.853,3.857,288.0,3.8554,179,202309,202308
2023-08-04 07:25:00-07:00,3.857,3.857,3.8525,3.854,212.0,3.85415,128,202309,202308
2023-08-04 07:30:00-07:00,3.854,3.861,3.8525,3.8565,442.0,3.8574,247,202309,202308
2023-08-04 07:35:00-07:00,3.8565,3.8595,3.853,3.8535,433.0,3.85595,226,202309,202308
2023-08-04 07:40:00-07:00,3.8535,3.855,3.851,3.852,315.0,3.8529,185,202309,202308
2023-08-04 07:45:00-07:00,3.852,3.8585,3.8505,3.8545,244.0,3.85385,148,202309,202308
2023-08-04 07:50:00-07:00,3.8545,3.859,3.8545,3.8575,383.0,3.85665,224,202309,202308
2023-08-04 07:55:00-07:00,3.857,3.857,3.854,3.8555,237.0,3.8556,135,202309,202308
2023-08-04 08:00:00-07:00,3.8555,3.856,3.8515,3.8515,355.0,3.85395,180,202309,202308
2023-08-04 08:05:00-07:00,3.8515,3.855,3.8505,3.8545,194.0,3.8532,132,202309,202308
2023-08-04 08:10:00-07:00,3.8545,3.86,3.8545,3.858,486.0,3.8569,227,202309,202308
2023-08-04 08:15:00-07:00,3.858,3.8605,3.857,3.8605,272.0,3.85915,141,202309,202308
2023-08-04 08:20:00-07:00,3.861,3.864,3.8605,3.8635,307.0,3.86225,177,202309,202308
2023-08-04 08:25:00-07:00,3.8635,3.864,3.861,3.863,202.0,3.8624,119,202309,202308
2023-08-04 08:30:00-07:00,3.8635,3.8685,3.8625,3.863,418.0,3.8651,214,202309,202308
2023-08-04 08:35:00-07:00,3.8635,3.868,3.8635,3.866,302.0,3.8659,163,202309,202308
2023-08-04 08:40:00-07:00,3.8665,3.87,3.8665,3.87,275.0,3.8682,147,202309,202308
2023-08-04 08:45:00-07:00,3.87,3.876,3.869,3.875,1474.0,3.87215,559,202309,202308
2023-08-04 08:50:00-07:00,3.8755,3.8765,3.8715,3.8735,489.0,3.874,223,202309,202308
2023-08-04 08:55:00-07:00,3.874,3.8755,3.8725,3.874,320.0,3.874,171,202309,202308
2023-08-04 09:00:00-07:00,3.874,3.875,3.8715,3.8735,324.0,3.873,137,202309,202308
2023-08-04 09:05:00-07:00,3.873,3.875,3.871,3.872,153.0,3.87295,85,202309,202308
2023-08-04 09:10:00-07:00,3.8715,3.873,3.8705,3.873,156.0,3.8722,81,202309,202308
2023-08-04 09:15:00-07:00,3.873,3.873,3.8715,3.872,154.0,3.8725,62,202309,202308
2023-08-04 09:20:00-07:00,3.8725,3.8735,3.871,3.872,155.0,3.87225,77,202309,202308
2023-08-04 09:25:00-07:00,3.8725,3.8755,3.8725,3.875,199.0,3.8739,89,202309,202308
2023-08-04 09:30:00-07:00,3.875,3.876,3.873,3.8745,253.0,3.8742,114,202309,202308
2023-08-04 09:35:00-07:00,3.8745,3.8745,3.871,3.8715,309.0,3.87265,133,202309,202308
2023-08-04 09:40:00-07:00,3.8715,3.872,3.87,3.8715,429.0,3.8705,161,202309,202308
2023-08-04 09:45:00-07:00,3.871,3.8715,3.8695,3.8695,457.0,3.87035,177,202309,202308
2023-08-04 09:50:00-07:00,3.87,3.87,3.8665,3.867,365.0,3.8683,159,202309,202308
2023-08-04 09:55:00-07:00,3.867,3.869,3.866,3.868,1274.0,3.86725,491,202309,202308
2023-08-04 10:00:00-07:00,3.8685,3.8685,3.866,3.8665,354.0,3.86715,136,202309,202308
2023-08-04 10:05:00-07:00,3.8665,3.8665,3.864,3.865,327.0,3.86515,122,202309,202308
2023-08-04 10:10:00-07:00,3.8645,3.865,3.864,3.8645,126.0,3.86465,54,202309,202308
2023-08-04 10:15:00-07:00,3.864,3.864,3.863,3.864,166.0,3.8636,61,202309,202308
2023-08-04 10:20:00-07:00,3.8635,3.864,3.862,3.8625,175.0,3.86285,72,202309,202308
2023-08-04 10:25:00-07:00,3.862,3.862,3.8605,3.8605,172.0,3.86145,97,202309,202308
2023-08-04 10:30:00-07:00,3.8605,3.8635,3.8605,3.8635,137.0,3.86245,57,202309,202308
2023-08-04 10:35:00-07:00,3.864,3.8645,3.8625,3.8625,201.0,3.86335,92,202309,202308
2023-08-04 10:40:00-07:00,3.862,3.863,3.8615,3.863,128.0,3.86205,65,202309,202308
2023-08-04 10:45:00-07:00,3.863,3.8655,3.863,3.8645,166.0,3.86415,89,202309,202308
2023-08-04 10:50:00-07:00,3.8645,3.865,3.8625,3.8625,161.0,3.86375,82,202309,202308
2023-08-04 10:55:00-07:00,3.863,3.863,3.8605,3.8615,79.0,3.8617,47,202309,202308
2023-08-04 11:00:00-07:00,3.8615,3.8615,3.858,3.858,279.0,3.85905,98,202309,202308
2023-08-04 11:05:00-07:00,3.8575,3.8585,3.857,3.857,118.0,3.8577,69,202309,202308
2023-08-04 11:10:00-07:00,3.8575,3.859,3.856,3.858,103.0,3.85695,43,202309,202308
2023-08-04 11:15:00-07:00,3.8575,3.8575,3.854,3.8545,159.0,3.8554,70,202309,202308
2023-08-04 11:20:00-07:00,3.8545,3.8545,3.8515,3.8525,209.0,3.8526,92,202309,202308
2023-08-04 11:25:00-07:00,3.852,3.8535,3.851,3.852,130.0,3.8521,63,202309,202308
2023-08-04 11:30:00-07:00,3.852,3.853,3.8505,3.8515,150.0,3.8514,63,202309,202308
2023-08-04 11:35:00-07:00,3.8515,3.8515,3.8485,3.849,211.0,3.85025,73,202309,202308
2023-08-04 11:40:00-07:00,3.8485,3.8505,3.8475,3.848,192.0,3.84865,73,202309,202308
2023-08-04 11:45:00-07:00,3.848,3.8495,3.8475,3.848,93.0,3.8482,54,202309,202308
2023-08-04 11:50:00-07:00,3.848,3.8505,3.848,3.848,77.0,3.84925,48,202309,202308
2023-08-04 11:55:00-07:00,3.848,3.8505,3.8475,3.85,108.0,3.8488,53,202309,202308
2023-08-04 12:00:00-07:00,3.8505,3.8515,3.85,3.851,84.0,3.8509,43,202309,202308
2023-08-04 12:05:00-07:00,3.8505,3.8505,3.8485,3.8485,30.0,3.8498,21,202309,202308
2023-08-04 12:10:00-07:00,3.849,3.851,3.849,3.8505,25.0,3.8501,19,202309,202308
2023-08-04 12:15:00-07:00,3.851,3.852,3.8495,3.8495,71.0,3.85105,32,202309,202308
2023-08-04 12:20:00-07:00,3.85,3.85,3.849,3.849,21.0,3.8493,10,202309,202308
2023-08-04 12:25:00-07:00,3.8495,3.8495,3.8485,3.849,21.0,3.84875,14,202309,202308
2023-08-04 12:30:00-07:00,3.8495,3.8505,3.8495,3.85,31.0,3.8499,21,202309,202308
2023-08-04 12:35:00-07:00,3.8505,3.851,3.849,3.849,41.0,3.8499,23,202309,202308
2023-08-04 12:40:00-07:00,3.849,3.8495,3.845,3.845,170.0,3.8467,67,202309,202308
2023-08-04 12:45:00-07:00,3.8445,3.8455,3.844,3.844,186.0,3.8449,49,202309,202308
2023-08-04 12:50:00-07:00,3.844,3.845,3.8435,3.8445,71.0,3.84425,33,202309,202308
2023-08-04 12:55:00-07:00,3.844,3.8465,3.8425,3.8465,123.0,3.8441,57,202309,202308
2023-08-04 13:00:00-07:00,3.847,3.847,3.8455,3.846,73.0,3.84615,43,202309,202308
2023-08-04 13:05:00-07:00,3.8465,3.847,3.8455,3.847,56.0,3.84665,15,202309,202308
2023-08-04 13:10:00-07:00,3.8475,3.849,3.8475,3.8485,47.0,3.84825,25,202309,202308
2023-08-04 13:15:00-07:00,3.8485,3.849,3.8475,3.8475,16.0,3.8483,9,202309,202308
2023-08-04 13:20:00-07:00,3.8475,3.8475,3.8475,3.8475,0.0,3.8475,0,202309,202308
2023-08-04 13:25:00-07:00,3.8475,3.848,3.8475,3.848,11.0,3.84775,6,202309,202308
