date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2024-05-10 06:30:00-07:00,4.646,4.6535,4.645,4.6535,9.0,4.6477,6,202406,202405
2024-05-10 06:35:00-07:00,4.645,4.645,4.645,4.645,1.0,4.645,1,202406,202405
2024-05-10 06:40:00-07:00,4.65,4.6575,4.65,4.6575,10.0,4.65535,7,202406,202405
2024-05-10 06:45:00-07:00,4.6575,4.6575,4.6575,4.6575,0.0,4.6575,0,202406,202405
2024-05-10 06:50:00-07:00,4.6575,4.6575,4.6575,4.6575,0.0,4.6575,0,202406,202405
2024-05-10 06:55:00-07:00,4.6515,4.6515,4.648,4.648,2.0,4.64975,2,202406,202405
2024-05-10 07:00:00-07:00,4.648,4.648,4.648,4.648,0.0,4.648,0,202406,202405
2024-05-10 07:05:00-07:00,4.653,4.653,4.653,4.653,9.0,4.653,5,202406,202405
2024-05-10 07:10:00-07:00,4.649,4.649,4.6395,4.6395,3.0,4.64285,3,202406,202405
2024-05-10 07:15:00-07:00,4.6405,4.641,4.6405,4.641,4.0,4.6409,2,202406,202405
2024-05-10 07:20:00-07:00,4.634,4.634,4.634,4.634,1.0,4.634,1,202406,202405
2024-05-10 07:25:00-07:00,4.633,4.635,4.6305,4.6305,9.0,4.63305,7,202406,202405
2024-05-10 07:30:00-07:00,4.6305,4.6305,4.6305,4.6305,0.0,4.6305,0,202406,202405
2024-05-10 07:35:00-07:00,4.6475,4.6475,4.6475,4.6475,1.0,4.6475,1,202406,202405
2024-05-10 07:40:00-07:00,4.6475,4.6475,4.6475,4.6475,0.0,4.6475,0,202406,202405
2024-05-10 07:45:00-07:00,4.643,4.643,4.641,4.641,3.0,4.64235,2,202406,202405
2024-05-10 07:50:00-07:00,4.6375,4.6375,4.6375,4.6375,1.0,4.6375,1,202406,202405
2024-05-10 07:55:00-07:00,4.6365,4.637,4.6365,4.637,2.0,4.63675,2,202406,202405
2024-05-10 08:00:00-07:00,4.638,4.638,4.638,4.638,2.0,4.638,2,202406,202405
2024-05-10 08:05:00-07:00,4.636,4.636,4.636,4.636,1.0,4.636,1,202406,202405
2024-05-10 08:10:00-07:00,4.6395,4.6395,4.6395,4.6395,1.0,4.6395,1,202406,202405
2024-05-10 08:15:00-07:00,4.6395,4.6395,4.6395,4.6395,0.0,4.6395,0,202406,202405
2024-05-10 08:20:00-07:00,4.6395,4.6395,4.6395,4.6395,0.0,4.6395,0,202406,202405
2024-05-10 08:25:00-07:00,4.6395,4.6395,4.6395,4.6395,0.0,4.6395,0,202406,202405
2024-05-10 08:30:00-07:00,4.6495,4.6515,4.6495,4.6515,7.0,4.65095,3,202406,202405
2024-05-10 08:35:00-07:00,4.6515,4.6515,4.6515,4.6515,0.0,4.6515,0,202406,202405
2024-05-10 08:40:00-07:00,4.6515,4.6515,4.6515,4.6515,0.0,4.6515,0,202406,202405
2024-05-10 08:45:00-07:00,4.647,4.647,4.647,4.647,1.0,4.647,1,202406,202405
2024-05-10 08:50:00-07:00,4.647,4.647,4.647,4.647,0.0,4.647,0,202406,202405
2024-05-10 08:55:00-07:00,4.647,4.647,4.647,4.647,0.0,4.647,0,202406,202405
2024-05-10 09:00:00-07:00,4.647,4.647,4.647,4.647,0.0,4.647,0,202406,202405
2024-05-10 09:05:00-07:00,4.647,4.647,4.647,4.647,0.0,4.647,0,202406,202405
2024-05-10 09:10:00-07:00,4.647,4.647,4.647,4.647,0.0,4.647,0,202406,202405
2024-05-10 09:15:00-07:00,4.66,4.66,4.66,4.66,2.0,4.66,2,202406,202405
2024-05-10 09:20:00-07:00,4.66,4.66,4.66,4.66,0.0,4.66,0,202406,202405
2024-05-10 09:25:00-07:00,4.666,4.666,4.666,4.666,1.0,4.666,1,202406,202405
2024-05-10 09:30:00-07:00,4.666,4.666,4.666,4.666,0.0,4.666,0,202406,202405
2024-05-10 09:35:00-07:00,4.666,4.666,4.666,4.666,0.0,4.666,0,202406,202405
2024-05-10 09:40:00-07:00,4.666,4.666,4.666,4.666,6.0,4.666,1,202406,202405
2024-05-10 09:45:00-07:00,4.67,4.67,4.67,4.67,1.0,4.67,1,202406,202405
2024-05-10 09:50:00-07:00,4.67,4.67,4.67,4.67,0.0,4.67,0,202406,202405
2024-05-10 09:55:00-07:00,4.6715,4.672,4.6685,4.6685,21.0,4.67,20,202406,202405
2024-05-10 10:00:00-07:00,4.668,4.668,4.668,4.668,1.0,4.668,1,202406,202405
2024-05-10 10:05:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:10:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:15:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:20:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:25:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:30:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:35:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:40:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:45:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:50:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 10:55:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:00:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:05:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:10:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:15:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:20:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:25:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:30:00-07:00,4.668,4.668,4.668,4.668,0.0,4.668,0,202406,202405
2024-05-10 11:35:00-07:00,4.665,4.6655,4.665,4.6655,3.0,4.66515,2,202406,202405
2024-05-10 11:40:00-07:00,4.6655,4.6655,4.6655,4.6655,0.0,4.6655,0,202406,202405
2024-05-10 11:45:00-07:00,4.6625,4.6625,4.6625,4.6625,1.0,4.6625,1,202406,202405
2024-05-10 11:50:00-07:00,4.6625,4.6625,4.6625,4.6625,0.0,4.6625,0,202406,202405
2024-05-10 11:55:00-07:00,4.6635,4.6635,4.6635,4.6635,9.0,4.6635,7,202406,202405
2024-05-10 12:00:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:05:00-07:00,4.6635,4.6635,4.6635,4.6635,1.0,4.6635,1,202406,202405
2024-05-10 12:10:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:15:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:20:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:25:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:30:00-07:00,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0,202406,202405
2024-05-10 12:35:00-07:00,4.6655,4.6655,4.6655,4.6655,2.0,4.6655,2,202406,202405
2024-05-10 12:40:00-07:00,4.6655,4.6655,4.6655,4.6655,0.0,4.6655,0,202406,202405
2024-05-10 12:45:00-07:00,4.6625,4.6625,4.6625,4.6625,4.0,4.6625,1,202406,202405
2024-05-10 12:50:00-07:00,4.6625,4.6625,4.6625,4.6625,1.0,4.6625,1,202406,202405
2024-05-10 12:55:00-07:00,4.664,4.664,4.664,4.664,1.0,4.664,1,202406,202405
2024-05-10 13:00:00-07:00,4.664,4.664,4.664,4.664,0.0,4.664,0,202406,202405
2024-05-10 13:05:00-07:00,4.664,4.664,4.664,4.664,0.0,4.664,0,202406,202405
