date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2022-12-29 06:30:00-08:00,3834.75,3841.75,3829.0,3838.25,30379.0,3834.7,11097,202303,202212
2022-12-29 06:35:00-08:00,3838.25,3847.5,3836.75,3845.25,26311.0,3843.05,8649,202303,202212
2022-12-29 06:40:00-08:00,3845.5,3854.5,3845.5,3849.25,25383.0,3850.825,7786,202303,202212
2022-12-29 06:45:00-08:00,3849.5,3854.0,3849.0,3853.0,19359.0,3851.875,6245,202303,202212
2022-12-29 06:50:00-08:00,3853.25,3855.75,3847.25,3852.75,22066.0,3851.475,7326,202303,202212
2022-12-29 06:55:00-08:00,3852.5,3857.0,3851.5,3854.75,20841.0,3854.3,6460,202303,202212
2022-12-29 07:00:00-08:00,3854.75,3858.5,3852.0,3854.5,23893.0,3855.75,7803,202303,202212
2022-12-29 07:05:00-08:00,3854.5,3861.75,3853.0,3858.75,23325.0,3857.75,6810,202303,202212
2022-12-29 07:10:00-08:00,3858.75,3864.0,3858.75,3862.5,17612.0,3861.3,5219,202303,202212
2022-12-29 07:15:00-08:00,3862.75,3867.0,3862.5,3866.75,22738.0,3865.1,6137,202303,202212
2022-12-29 07:20:00-08:00,3867.0,3868.0,3862.75,3865.0,16677.0,3865.525,4682,202303,202212
2022-12-29 07:25:00-08:00,3865.25,3865.5,3860.75,3861.75,12049.0,3862.8,4090,202303,202212
2022-12-29 07:30:00-08:00,3861.75,3868.0,3861.75,3868.0,16034.0,3865.475,4936,202303,202212
2022-12-29 07:35:00-08:00,3867.75,3870.0,3866.5,3868.25,13253.0,3868.45,4224,202303,202212
2022-12-29 07:40:00-08:00,3868.5,3870.0,3867.0,3867.5,11628.0,3868.4,3520,202303,202212
2022-12-29 07:45:00-08:00,3867.75,3868.25,3863.5,3865.0,12311.0,3866.2,3684,202303,202212
2022-12-29 07:50:00-08:00,3865.0,3869.25,3864.75,3868.25,12186.0,3867.8,3489,202303,202212
2022-12-29 07:55:00-08:00,3868.25,3871.5,3867.75,3869.75,12386.0,3869.925,3771,202303,202212
2022-12-29 08:00:00-08:00,3870.0,3871.5,3866.5,3867.75,10979.0,3869.05,3511,202303,202212
2022-12-29 08:05:00-08:00,3867.75,3869.0,3864.0,3865.25,11140.0,3866.675,3380,202303,202212
2022-12-29 08:10:00-08:00,3865.25,3866.75,3861.5,3863.5,12280.0,3863.575,3739,202303,202212
2022-12-29 08:15:00-08:00,3863.5,3867.5,3862.5,3865.75,9611.0,3865.575,3056,202303,202212
2022-12-29 08:20:00-08:00,3865.75,3867.25,3863.25,3865.25,7365.0,3865.1,2419,202303,202212
2022-12-29 08:25:00-08:00,3865.25,3868.5,3865.0,3867.25,10465.0,3867.275,2880,202303,202212
2022-12-29 08:30:00-08:00,3867.5,3874.0,3867.5,3873.0,14374.0,3871.425,3847,202303,202212
2022-12-29 08:35:00-08:00,3873.0,3873.5,3871.25,3872.75,7998.0,3872.35,2311,202303,202212
2022-12-29 08:40:00-08:00,3872.75,3874.25,3872.0,3873.75,6460.0,3873.2,1898,202303,202212
2022-12-29 08:45:00-08:00,3873.75,3878.25,3873.25,3877.25,17033.0,3876.075,4014,202303,202212
2022-12-29 08:50:00-08:00,3877.25,3881.5,3877.25,3880.25,12454.0,3879.675,3085,202303,202212
2022-12-29 08:55:00-08:00,3880.5,3880.75,3877.5,3878.0,11546.0,3878.7,2714,202303,202212
