date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2024-08-06 06:30:00-07:00,5284.0,5299.75,5284.0,5295.0,28.0,5293.25,17,202412,202408
2024-08-06 06:35:00-07:00,5290.5,5293.0,5285.5,5291.5,30.0,5290.35,23,202412,202408
2024-08-06 06:40:00-07:00,5293.25,5293.25,5274.0,5284.5,79.0,5279.725,57,202412,202408
2024-08-06 06:45:00-07:00,5276.5,5294.0,5274.0,5293.5,27.0,5281.25,20,202412,202408
2024-08-06 06:50:00-07:00,5302.0,5312.0,5302.0,5310.25,11.0,5306.6,9,202412,202408
2024-08-06 06:55:00-07:00,5312.5,5318.0,5309.5,5314.0,24.0,5314.5,16,202412,202408
2024-08-06 07:00:00-07:00,5313.5,5324.0,5308.0,5323.5,26.0,5318.325,19,202412,202408
2024-08-06 07:05:00-07:00,5324.0,5335.5,5322.5,5335.5,13.0,5329.425,9,202412,202408
2024-08-06 07:10:00-07:00,5331.0,5331.0,5327.0,5330.0,14.0,5329.3,9,202412,202408
2024-08-06 07:15:00-07:00,5325.0,5333.5,5323.5,5332.0,8.0,5329.275,7,202412,202408
2024-08-06 07:20:00-07:00,5333.0,5338.0,5329.0,5338.0,41.0,5333.65,28,202412,202408
2024-08-06 07:25:00-07:00,5339.0,5340.0,5325.5,5325.5,12.0,5335.55,6,202412,202408
2024-08-06 07:30:00-07:00,5327.0,5329.0,5322.5,5329.0,14.0,5324.975,7,202412,202408
2024-08-06 07:35:00-07:00,5330.5,5342.0,5330.5,5342.0,12.0,5338.55,6,202412,202408
2024-08-06 07:40:00-07:00,5336.5,5347.0,5335.5,5347.0,16.0,5340.7,12,202412,202408
2024-08-06 07:45:00-07:00,5346.5,5360.5,5346.5,5360.5,25.0,5356.625,17,202412,202408
2024-08-06 07:50:00-07:00,5357.5,5360.0,5350.0,5355.0,10.0,5354.3,8,202412,202408
2024-08-06 07:55:00-07:00,5354.0,5354.0,5348.25,5351.0,18.0,5350.075,12,202412,202408
2024-08-06 08:00:00-07:00,5350.75,5354.5,5350.0,5350.0,6.0,5351.5,4,202412,202408
2024-08-06 08:05:00-07:00,5352.5,5354.0,5351.5,5353.0,8.0,5352.725,7,202412,202408
2024-08-06 08:10:00-07:00,5348.5,5348.5,5341.0,5344.0,47.0,5344.425,32,202412,202408
2024-08-06 08:15:00-07:00,5346.0,5346.5,5336.0,5342.5,54.0,5342.4,31,202412,202408
2024-08-06 08:20:00-07:00,5339.0,5339.5,5335.0,5339.5,13.0,5336.15,7,202412,202408
2024-08-06 08:25:00-07:00,5332.5,5332.5,5321.0,5321.0,19.0,5325.35,11,202412,202408
2024-08-06 08:30:00-07:00,5322.0,5328.0,5322.0,5328.0,7.0,5323.775,6,202412,202408
2024-08-06 08:35:00-07:00,5331.5,5337.5,5331.5,5334.5,9.0,5334.5,4,202412,202408
2024-08-06 08:40:00-07:00,5334.0,5336.5,5332.5,5334.75,7.0,5334.475,5,202412,202408
2024-08-06 08:45:00-07:00,5338.75,5348.0,5338.75,5348.0,22.0,5346.0,11,202412,202408
2024-08-06 08:50:00-07:00,5349.0,5354.25,5349.0,5351.0,15.0,5351.625,11,202412,202408
2024-08-06 08:55:00-07:00,5353.5,5354.0,5351.5,5351.5,10.0,5353.0,6,202412,202408
2024-08-06 09:00:00-07:00,5360.0,5361.25,5354.0,5355.0,16.0,5359.125,12,202412,202408
2024-08-06 09:05:00-07:00,5358.0,5358.0,5358.0,5358.0,1.0,5358.0,1,202412,202408
2024-08-06 09:10:00-07:00,5358.25,5359.0,5358.25,5358.5,7.0,5358.725,6,202412,202408
2024-08-06 09:15:00-07:00,5362.0,5366.75,5362.0,5365.25,16.0,5365.3,13,202412,202408
2024-08-06 09:20:00-07:00,5365.5,5365.5,5360.5,5360.5,6.0,5363.0,3,202412,202408
2024-08-06 09:25:00-07:00,5360.5,5360.5,5354.0,5354.0,5.0,5356.1,4,202412,202408
2024-08-06 09:30:00-07:00,5360.0,5360.0,5360.0,5360.0,1.0,5360.0,1,202412,202408
2024-08-06 09:35:00-07:00,5357.0,5358.5,5357.0,5358.5,3.0,5357.5,2,202412,202408
2024-08-06 09:40:00-07:00,5359.0,5362.0,5359.0,5362.0,3.0,5360.675,3,202412,202408
2024-08-06 09:45:00-07:00,5359.25,5362.5,5359.25,5362.5,2.0,5360.875,2,202412,202408
2024-08-06 09:50:00-07:00,5365.75,5375.5,5365.75,5375.5,14.0,5371.7,9,202412,202408
2024-08-06 09:55:00-07:00,5374.25,5377.5,5374.25,5376.0,10.0,5376.075,8,202412,202408
2024-08-06 10:00:00-07:00,5376.75,5379.5,5376.5,5378.0,6.0,5377.45,5,202412,202408
2024-08-06 10:05:00-07:00,5378.0,5378.0,5372.75,5375.75,6.0,5375.325,6,202412,202408
2024-08-06 10:10:00-07:00,5374.5,5374.5,5373.75,5373.75,2.0,5374.125,2,202412,202408
2024-08-06 10:15:00-07:00,5370.0,5376.0,5370.0,5375.5,3.0,5373.825,3,202412,202408
2024-08-06 10:20:00-07:00,5371.5,5372.0,5371.5,5371.5,6.0,5371.625,4,202412,202408
2024-08-06 10:25:00-07:00,5371.5,5371.5,5371.5,5371.5,0.0,5371.5,0,202412,202408
2024-08-06 10:30:00-07:00,5377.5,5378.0,5376.5,5378.0,22.0,5377.2,14,202412,202408
2024-08-06 10:35:00-07:00,5375.5,5380.5,5375.5,5378.5,15.0,5379.275,10,202412,202408
2024-08-06 10:40:00-07:00,5377.5,5377.5,5374.5,5375.75,27.0,5375.825,9,202412,202408
2024-08-06 10:45:00-07:00,5372.0,5376.5,5370.0,5376.5,6.0,5372.425,5,202412,202408
2024-08-06 10:50:00-07:00,5375.0,5379.0,5375.0,5379.0,4.0,5377.625,4,202412,202408
2024-08-06 10:55:00-07:00,5380.0,5382.5,5378.0,5378.0,8.0,5380.375,5,202412,202408
2024-08-06 11:00:00-07:00,5376.5,5376.5,5373.0,5373.0,4.0,5374.2,3,202412,202408
2024-08-06 11:05:00-07:00,5372.0,5372.0,5367.0,5367.0,15.0,5369.325,8,202412,202408
2024-08-06 11:10:00-07:00,5367.0,5367.0,5367.0,5367.0,0.0,5367.0,0,202412,202408
