date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2023-08-08 06:30:00-07:00,112.03125,112.0625,112.03125,112.0625,5.0,112.05,3,202312,202308
2023-08-08 06:35:00-07:00,112.078125,112.09375,112.0625,112.09375,58.0,112.090625,5,202312,202308
2023-08-08 06:40:00-07:00,112.109375,112.125,112.109375,112.109375,30.0,112.1140625,7,202312,202308
2023-08-08 06:45:00-07:00,112.125,112.1875,112.125,112.1875,15.0,112.1546875,5,202312,202308
2023-08-08 06:50:00-07:00,112.203125,112.21875,112.203125,112.21875,21.0,112.21875,6,202312,202308
2023-08-08 06:55:00-07:00,112.21875,112.21875,112.21875,112.21875,0.0,112.21875,0,202312,202308
2023-08-08 07:00:00-07:00,112.15625,112.171875,112.15625,112.171875,2.0,112.1640625,2,202312,202308
2023-08-08 07:05:00-07:00,112.140625,112.140625,112.140625,112.140625,1.0,112.140625,1,202312,202308
2023-08-08 07:10:00-07:00,112.140625,112.140625,112.140625,112.140625,3.0,112.140625,2,202312,202308
2023-08-08 07:15:00-07:00,112.171875,112.1875,112.171875,112.1875,13.0,112.175,3,202312,202308
2023-08-08 07:20:00-07:00,112.171875,112.171875,112.171875,112.171875,15.0,112.171875,2,202312,202308
2023-08-08 07:25:00-07:00,112.140625,112.15625,112.140625,112.15625,9.0,112.15,2,202312,202308
2023-08-08 07:30:00-07:00,112.140625,112.140625,112.109375,112.109375,5.0,112.115625,2,202312,202308
2023-08-08 07:35:00-07:00,112.109375,112.109375,112.109375,112.109375,0.0,112.109375,0,202312,202308
2023-08-08 07:40:00-07:00,112.125,112.125,112.125,112.125,1.0,112.125,1,202312,202308
2023-08-08 07:45:00-07:00,112.109375,112.109375,112.09375,112.09375,2.0,112.1015625,2,202312,202308
2023-08-08 07:50:00-07:00,112.09375,112.09375,112.09375,112.09375,0.0,112.09375,0,202312,202308
2023-08-08 07:55:00-07:00,112.09375,112.09375,112.09375,112.09375,0.0,112.09375,0,202312,202308
2023-08-08 08:00:00-07:00,112.078125,112.078125,112.0,112.0,6.0,112.0421875,3,202312,202308
2023-08-08 08:05:00-07:00,112.0,112.0,112.0,112.0,2.0,112.0,2,202312,202308
2023-08-08 08:10:00-07:00,112.0,112.0,112.0,112.0,0.0,112.0,0,202312,202308
2023-08-08 08:15:00-07:00,112.015625,112.015625,112.015625,112.015625,4.0,112.015625,2,202312,202308
2023-08-08 08:20:00-07:00,111.984375,112.0,111.96875,111.96875,73.0,111.978125,14,202312,202308
2023-08-08 08:25:00-07:00,111.96875,111.96875,111.96875,111.96875,133.0,111.96875,14,202312,202308
2023-08-08 08:30:00-07:00,111.953125,112.0,111.953125,111.984375,22.0,111.9625,4,202312,202308
2023-08-08 08:35:00-07:00,111.953125,111.953125,111.953125,111.953125,98.0,111.953125,12,202312,202308
2023-08-08 08:40:00-07:00,112.0,112.015625,112.0,112.015625,119.0,112.009375,20,202312,202308
2023-08-08 08:45:00-07:00,111.984375,111.984375,111.984375,111.984375,2.0,111.984375,1,202312,202308
2023-08-08 08:50:00-07:00,112.0,112.0,112.0,112.0,1.0,112.0,1,202312,202308
2023-08-08 08:55:00-07:00,112.0,112.0,112.0,112.0,0.0,112.0,0,202312,202308
2023-08-08 09:00:00-07:00,112.0,112.0,112.0,112.0,0.0,112.0,0,202312,202308
2023-08-08 09:05:00-07:00,112.0,112.0,112.0,112.0,0.0,112.0,0,202312,202308
2023-08-08 09:10:00-07:00,111.96875,111.96875,111.96875,111.96875,5.0,111.96875,1,202312,202308
2023-08-08 09:15:00-07:00,111.96875,111.96875,111.96875,111.96875,0.0,111.96875,0,202312,202308
2023-08-08 09:20:00-07:00,111.96875,111.96875,111.96875,111.96875,10.0,111.96875,2,202312,202308
2023-08-08 09:25:00-07:00,112.015625,112.015625,112.0,112.015625,13.0,112.0078125,3,202312,202308
2023-08-08 09:30:00-07:00,112.0,112.0,111.96875,111.96875,7.0,111.9734375,2,202312,202308
